Object ID:1
Tracking Start:2018-11-09 19:02:58
2018-11-09 19:10:19[ 308.5  181.5]
2018-11-09 19:10:20[ 298.  171.]
2018-11-09 19:10:20[ 278.  160.]
2018-11-09 19:10:21[ 255.  157.]
2018-11-09 19:10:22[ 223.  160.]
Tracking End:2018-11-09 19:10:22

Object ID:35
Tracking Start:2018-11-09 19:10:32
2018-11-09 19:10:32[ 281.5  173.5]
2018-11-09 19:10:32[ 275.  161.]
2018-11-09 19:10:33[ 293.5  154.5]
2018-11-09 19:10:33[ 293.5  150.5]
2018-11-09 19:10:34[ 315.5  158.5]
2018-11-09 19:10:35[ 303.  160.]
Tracking End:2018-11-09 19:10:35

Object ID:34
Tracking Start:2018-11-09 19:10:29
2018-11-09 19:10:29[  91.  159.]
2018-11-09 19:10:30[ 141.5  153.5]
2018-11-09 19:10:30[ 170.5  157.5]
2018-11-09 19:10:30[ 198.  163.]
2018-11-09 19:10:31[ 221.  167.]
2018-11-09 19:10:31[ 247.  170.]
2018-11-09 19:10:31[ 247.  170.]
2018-11-09 19:10:32[ 263.  175.]
2018-11-09 19:10:32[ 240.  157.]
2018-11-09 19:10:33[ 201.  138.]
2018-11-09 19:10:34[ 205.  139.]
2018-11-09 19:10:35[ 244.  147.]
2018-11-09 19:10:35[ 232.5  152.5]
2018-11-09 19:10:35[ 220.  152.]
2018-11-09 19:10:36[ 153.  150.]
2018-11-09 19:10:36[ 142.5  151.5]
2018-11-09 19:10:36[ 126.5  156.5]
2018-11-09 19:10:36[ 126.5  156.5]
2018-11-09 19:10:36[ 126.5  156.5]
Tracking End:2018-11-09 19:10:36

Object ID:36
Tracking Start:2018-11-09 19:10:43
2018-11-09 19:10:43[ 146.  154.]
2018-11-09 19:10:44[ 183.5  153.5]
2018-11-09 19:10:44[ 222.5  148.5]
2018-11-09 19:10:45[ 252.5  156.5]
2018-11-09 19:10:45[ 246.  154.]
2018-11-09 19:10:45[ 252.  152.]
2018-11-09 19:10:45[ 247.  145.]
2018-11-09 19:10:45[ 247.  145.]
2018-11-09 19:10:45[ 243.  141.]
2018-11-09 19:10:46[ 237.5  143.5]
2018-11-09 19:10:46[ 240.  146.]
2018-11-09 19:10:48[ 264.  150.]
2018-11-09 19:10:48[ 224.5  142.5]
2018-11-09 19:10:48[ 242.5  141.5]
2018-11-09 19:10:50[ 173.5  150.5]
2018-11-09 19:10:51[  71.  153.]
2018-11-09 19:10:51[  71.  153.]
2018-11-09 19:10:53[ 133.  164.]
2018-11-09 19:10:53[ 133.  164.]
2018-11-09 19:10:53[ 216.5  156.5]
2018-11-09 19:10:54[ 221.5  147.5]
2018-11-09 19:10:54[ 218.5  146.5]
2018-11-09 19:10:54[ 217.  145.]
2018-11-09 19:10:56[ 209.  146.]
2018-11-09 19:10:56[ 210.  148.]
2018-11-09 19:10:57[ 215.  145.]
2018-11-09 19:10:57[ 212.5  142.5]
2018-11-09 19:10:57[ 212.5  141.5]
2018-11-09 19:10:57[ 215.  144.]
2018-11-09 19:10:58[ 209.  137.]
2018-11-09 19:10:58[ 209.  137.]
2018-11-09 19:10:58[ 213.  135.]
2018-11-09 19:10:58[ 212.5  133.5]
2018-11-09 19:10:59[ 209.  137.]
2018-11-09 19:10:59[ 209.  135.]
2018-11-09 19:10:59[ 211.5  138.5]
2018-11-09 19:10:59[ 211.  138.]
2018-11-09 19:11:00[ 209.5  140.5]
2018-11-09 19:11:00[ 208.5  142.5]
2018-11-09 19:11:00[ 208.  142.]
2018-11-09 19:11:00[ 211.  147.]
2018-11-09 19:11:01[ 209.5  147.5]
2018-11-09 19:11:02[ 211.  143.]
2018-11-09 19:11:02[ 208.5  142.5]
2018-11-09 19:11:02[ 208.5  140.5]
2018-11-09 19:11:02[ 204.  138.]
2018-11-09 19:11:02[ 204.  138.]
Tracking End:2018-11-09 19:11:02

Object ID:37
Tracking Start:2018-11-09 19:11:08
2018-11-09 19:11:08[  93.  137.]
2018-11-09 19:11:08[  92.  142.]
2018-11-09 19:11:08[ 109.5  134.5]
2018-11-09 19:11:09[ 128.  136.]
2018-11-09 19:11:09[ 132.5  136.5]
2018-11-09 19:11:09[ 171.  140.]
2018-11-09 19:11:09[ 178.5  137.5]
2018-11-09 19:11:10[ 194.  140.]
2018-11-09 19:11:10[ 194.  140.]
2018-11-09 19:11:10[ 202.  142.]
2018-11-09 19:11:11[ 248.  147.]
2018-11-09 19:11:11[ 250.  148.]
2018-11-09 19:11:11[ 250.  148.]
2018-11-09 19:11:11[ 250.  148.]
2018-11-09 19:11:11[ 255.5  148.5]
2018-11-09 19:11:12[ 252.  149.]
2018-11-09 19:11:12[ 248.5  150.5]
2018-11-09 19:11:12[ 254.5  149.5]
2018-11-09 19:11:12[ 254.5  149.5]
2018-11-09 19:11:13[ 235.  170.]
2018-11-09 19:11:15[ 224.  173.]
2018-11-09 19:11:16[ 223.  169.]
2018-11-09 19:11:16[ 230.  171.]
2018-11-09 19:11:16[ 227.  171.]
2018-11-09 19:11:17[ 226.  168.]
2018-11-09 19:11:17[ 241.5  175.5]
2018-11-09 19:11:17[ 238.5  177.5]
2018-11-09 19:11:18[ 246.  182.]
2018-11-09 19:11:21[ 250.  155.]
2018-11-09 19:11:21[ 286.5  155.5]
2018-11-09 19:11:21[ 317.  160.]
2018-11-09 19:11:22[ 100.5  121.5]
2018-11-09 19:11:22[ 100.5  121.5]
2018-11-09 19:11:22[ 146.5  144.5]
2018-11-09 19:11:23[ 256.  144.]
2018-11-09 19:11:24[ 184.  148.]
2018-11-09 19:11:24[ 162.  149.]
2018-11-09 19:11:24[ 133.  151.]
2018-11-09 19:11:24[  94.5  159.5]
Tracking End:2018-11-09 19:11:24

Object ID:38
Tracking Start:2018-11-09 19:11:29
2018-11-09 19:11:29[ 102.5  165.5]
2018-11-09 19:11:29[ 141.5  159.5]
2018-11-09 19:11:29[ 156.  156.]
2018-11-09 19:11:30[ 220.  166.]
2018-11-09 19:11:30[ 241.  167.]
2018-11-09 19:11:30[ 242.  168.]
2018-11-09 19:11:31[ 282.  172.]
2018-11-09 19:11:32[ 300.  174.]
2018-11-09 19:11:32[ 306.5  175.5]
2018-11-09 19:11:32[ 310.5  175.5]
2018-11-09 19:11:32[ 310.5  175.5]
2018-11-09 19:11:33[ 315.  172.]
2018-11-09 19:11:33[ 300.  166.]
2018-11-09 19:11:34[ 291.  163.]
2018-11-09 19:11:35[ 190.5  151.5]
2018-11-09 19:11:35[ 171.  152.]
2018-11-09 19:11:35[ 158.5  153.5]
2018-11-09 19:11:35[ 155.5  151.5]
2018-11-09 19:11:35[ 156.5  152.5]
2018-11-09 19:11:36[ 140.5  156.5]
2018-11-09 19:11:36[ 140.5  155.5]
2018-11-09 19:11:36[ 134.5  152.5]
2018-11-09 19:11:36[ 134.5  157.5]
2018-11-09 19:11:37[ 180.  198.]
2018-11-09 19:11:38[ 179.  198.]
2018-11-09 19:11:38[ 179.  198.]
2018-11-09 19:11:38[ 186.5  198.5]
2018-11-09 19:11:39[ 183.  197.]
2018-11-09 19:11:39[ 191.  197.]
2018-11-09 19:11:39[ 191.  197.]
2018-11-09 19:11:39[ 190.5  196.5]
2018-11-09 19:11:39[ 185.5  193.5]
2018-11-09 19:11:41[ 204.  204.]
2018-11-09 19:11:41[ 210.  207.]
2018-11-09 19:11:42[ 212.5  205.5]
2018-11-09 19:11:42[ 216.5  200.5]
2018-11-09 19:11:42[ 203.5  199.5]
2018-11-09 19:11:42[ 203.5  199.5]
2018-11-09 19:11:42[ 210.5  191.5]
2018-11-09 19:11:43[ 202.  189.]
2018-11-09 19:11:43[ 200.5  187.5]
2018-11-09 19:11:43[ 198.  186.]
2018-11-09 19:11:44[ 198.  186.]
2018-11-09 19:11:44[ 190.  180.]
2018-11-09 19:11:44[ 186.  188.]
2018-11-09 19:11:44[ 183.  188.]
2018-11-09 19:11:45[ 187.  188.]
2018-11-09 19:11:45[ 166.  170.]
Tracking End:2018-11-09 19:11:45

Object ID:39
Tracking Start:2018-11-09 19:11:54
2018-11-09 19:11:54[ 108.  159.]
2018-11-09 19:11:55[ 138.  153.]
2018-11-09 19:11:55[ 182.5  151.5]
2018-11-09 19:11:55[ 203.5  155.5]
2018-11-09 19:11:56[ 218.5  159.5]
2018-11-09 19:11:56[ 227.  160.]
2018-11-09 19:11:56[ 227.  160.]
2018-11-09 19:11:56[ 261.  165.]
2018-11-09 19:11:57[ 276.  170.]
2018-11-09 19:11:57[ 277.  169.]
2018-11-09 19:11:57[ 290.  172.]
2018-11-09 19:11:57[ 293.5  170.5]
2018-11-09 19:11:57[ 293.5  170.5]
2018-11-09 19:11:58[ 314.5  173.5]
2018-11-09 19:11:58[ 304.  173.]
2018-11-09 19:11:58[ 303.5  171.5]
2018-11-09 19:11:58[ 306.5  172.5]
2018-11-09 19:11:59[ 302.  173.]
2018-11-09 19:11:59[ 299.5  168.5]
2018-11-09 19:12:00[ 288.5  167.5]
2018-11-09 19:12:00[ 253.  164.]
2018-11-09 19:12:00[ 282.  171.]
2018-11-09 19:12:02[ 262.5  173.5]
2018-11-09 19:12:03[ 268.  165.]
2018-11-09 19:12:03[ 269.  164.]
2018-11-09 19:12:03[ 273.  161.]
2018-11-09 19:12:03[ 276.  162.]
2018-11-09 19:12:03[ 282.  162.]
2018-11-09 19:12:03[ 272.  159.]
2018-11-09 19:12:04[ 262.5  151.5]
2018-11-09 19:12:04[ 265.  147.]
2018-11-09 19:12:05[ 216.  142.]
2018-11-09 19:12:05[ 154.5  142.5]
2018-11-09 19:12:05[ 128.5  139.5]
2018-11-09 19:12:05[  97.5  132.5]
Tracking End:2018-11-09 19:12:05

Object ID:40
Tracking Start:2018-11-09 19:12:11
2018-11-09 19:12:11[  82.  154.]
2018-11-09 19:12:12[  90.  153.]
2018-11-09 19:12:12[  90.  153.]
2018-11-09 19:12:12[  95.  150.]
2018-11-09 19:12:12[ 105.5  148.5]
2018-11-09 19:12:13[ 122.5  150.5]
2018-11-09 19:12:13[ 132.  152.]
2018-11-09 19:12:13[ 133.  151.]
2018-11-09 19:12:13[ 143.  146.]
2018-11-09 19:12:14[ 153.  141.]
2018-11-09 19:12:15[ 186.  150.]
2018-11-09 19:12:15[ 189.  152.]
2018-11-09 19:12:15[ 189.5  153.5]
2018-11-09 19:12:15[ 192.5  152.5]
2018-11-09 19:12:16[ 195.  153.]
2018-11-09 19:12:16[ 200.  155.]
2018-11-09 19:12:16[ 202.  155.]
2018-11-09 19:12:17[ 198.  154.]
2018-11-09 19:12:17[ 199.  154.]
2018-11-09 19:12:18[ 207.5  157.5]
2018-11-09 19:12:18[ 198.  158.]
2018-11-09 19:12:18[ 170.  156.]
2018-11-09 19:12:18[ 173.5  155.5]
2018-11-09 19:12:19[ 157.  152.]
2018-11-09 19:12:19[ 163.  146.]
2018-11-09 19:12:20[ 215.  176.]
2018-11-09 19:12:20[ 232.  180.]
2018-11-09 19:12:21[ 225.  178.]
2018-11-09 19:12:21[ 229.5  176.5]
2018-11-09 19:12:21[ 223.  175.]
2018-11-09 19:12:21[ 222.  177.]
2018-11-09 19:12:21[ 223.  176.]
2018-11-09 19:12:21[ 225.  180.]
2018-11-09 19:12:21[ 222.  178.]
2018-11-09 19:12:22[ 222.5  178.5]
2018-11-09 19:12:22[ 224.  177.]
2018-11-09 19:12:22[ 224.  175.]
2018-11-09 19:12:23[ 223.5  175.5]
2018-11-09 19:12:23[ 226.  177.]
2018-11-09 19:12:23[ 238.5  180.5]
2018-11-09 19:12:23[ 244.  179.]
2018-11-09 19:12:23[ 241.5  179.5]
2018-11-09 19:12:24[ 235.5  179.5]
2018-11-09 19:12:24[ 242.  181.]
2018-11-09 19:12:26[ 237.  150.]
2018-11-09 19:12:26[ 224.5  146.5]
2018-11-09 19:12:26[ 232.  143.]
2018-11-09 19:12:26[ 245.5  142.5]
2018-11-09 19:12:27[ 227.  151.]
2018-11-09 19:12:27[ 184.  143.]
2018-11-09 19:12:27[ 156.  133.]
2018-11-09 19:12:28[ 233.5  142.5]
2018-11-09 19:12:29[ 245.  130.]
2018-11-09 19:12:29[ 245.  128.]
2018-11-09 19:12:29[ 242.  130.]
2018-11-09 19:12:29[ 247.  131.]
2018-11-09 19:12:30[ 231.5  130.5]
2018-11-09 19:12:30[ 216.5  127.5]
2018-11-09 19:12:31[ 194.5  121.5]
2018-11-09 19:12:31[ 196.5  124.5]
2018-11-09 19:12:31[ 196.5  124.5]
2018-11-09 19:12:31[ 201.5  126.5]
2018-11-09 19:12:32[ 215.5  135.5]
2018-11-09 19:12:32[ 218.  136.]
2018-11-09 19:12:32[ 217.5  136.5]
2018-11-09 19:12:33[ 220.5  141.5]
2018-11-09 19:12:33[ 219.5  143.5]
2018-11-09 19:12:33[ 219.  145.]
2018-11-09 19:12:33[ 220.  145.]
2018-11-09 19:12:33[ 222.5  146.5]
2018-11-09 19:12:34[ 222.  144.]
2018-11-09 19:12:34[ 220.  141.]
2018-11-09 19:12:35[ 216.5  133.5]
2018-11-09 19:12:35[ 220.5  136.5]
2018-11-09 19:12:35[ 226.5  137.5]
2018-11-09 19:12:35[ 229.  139.]
2018-11-09 19:12:35[ 230.  142.]
2018-11-09 19:12:35[ 231.  141.]
2018-11-09 19:12:36[ 242.5  144.5]
2018-11-09 19:12:36[ 239.5  144.5]
2018-11-09 19:12:36[ 242.5  146.5]
2018-11-09 19:12:37[ 239.  147.]
2018-11-09 19:12:38[ 234.5  145.5]
2018-11-09 19:12:38[ 230.5  144.5]
2018-11-09 19:12:38[ 230.5  144.5]
2018-11-09 19:12:38[ 230.5  144.5]
2018-11-09 19:12:38[ 240.  148.]
2018-11-09 19:12:39[ 238.  151.]
2018-11-09 19:12:40[ 247.  154.]
2018-11-09 19:12:40[ 247.  154.]
Tracking End:2018-11-09 19:12:40

Object ID:41
Tracking Start:2018-11-09 19:12:43
2018-11-09 19:12:43[ 245.  159.]
2018-11-09 19:12:44[ 237.5  127.5]
2018-11-09 19:12:44[ 180.5  127.5]
2018-11-09 19:12:44[ 191.  141.]
2018-11-09 19:12:46[ 300.5  161.5]
2018-11-09 19:12:47[  97.  135.]
2018-11-09 19:12:48[  80.5  191.5]
2018-11-09 19:12:48[  84.  191.]
2018-11-09 19:12:48[  87.  193.]
2018-11-09 19:12:49[ 157.  143.]
2018-11-09 19:12:49[ 228.5  152.5]
2018-11-09 19:12:50[ 196.5  144.5]
2018-11-09 19:12:50[ 136.  138.]
2018-11-09 19:12:50[  85.  140.]
2018-11-09 19:12:50[ 158.  159.]
2018-11-09 19:12:51[ 266.5  149.5]
2018-11-09 19:12:51[ 166.5  153.5]
2018-11-09 19:12:52[ 147.  156.]
2018-11-09 19:12:52[ 134.  158.]
2018-11-09 19:12:52[ 144.  157.]
2018-11-09 19:12:52[ 160.  155.]
2018-11-09 19:12:52[ 129.  144.]
2018-11-09 19:12:53[ 123.  141.]
2018-11-09 19:12:53[ 111.  146.]
2018-11-09 19:12:54[ 128.  145.]
2018-11-09 19:12:55[ 200.  161.]
2018-11-09 19:12:56[ 190.  173.]
2018-11-09 19:12:56[ 194.  174.]
2018-11-09 19:12:56[ 208.  168.]
2018-11-09 19:12:57[ 188.  164.]
2018-11-09 19:12:57[ 192.5  163.5]
2018-11-09 19:12:57[ 186.  164.]
2018-11-09 19:12:58[ 193.  166.]
2018-11-09 19:12:59[ 203.5  165.5]
2018-11-09 19:12:59[ 207.  165.]
2018-11-09 19:13:00[ 204.  169.]
2018-11-09 19:13:00[ 205.  170.]
2018-11-09 19:13:00[ 207.  169.]
2018-11-09 19:13:00[ 209.5  169.5]
2018-11-09 19:13:00[ 205.5  169.5]
2018-11-09 19:13:01[ 206.5  172.5]
2018-11-09 19:13:02[ 208.  171.]
2018-11-09 19:13:02[ 210.5  170.5]
2018-11-09 19:13:02[ 205.5  171.5]
2018-11-09 19:13:03[ 207.  172.]
2018-11-09 19:13:04[ 202.  171.]
2018-11-09 19:13:04[ 205.  171.]
2018-11-09 19:13:04[ 205.  171.]
2018-11-09 19:13:04[ 207.5  171.5]
2018-11-09 19:13:04[ 226.5  165.5]
2018-11-09 19:13:04[ 249.  168.]
2018-11-09 19:13:06[ 270.5  174.5]
2018-11-09 19:13:06[ 271.5  175.5]
2018-11-09 19:13:06[ 277.5  178.5]
2018-11-09 19:13:08[ 291.5  191.5]
Tracking End:2018-11-09 19:13:08

Object ID:42
Tracking Start:2018-11-09 19:13:13
2018-11-09 19:13:13[ 297.5  213.5]
Tracking End:2018-11-09 19:13:13

Object ID:44
Tracking Start:2018-11-09 19:13:36
2018-11-09 19:13:36[ 252.  191.]
Tracking End:2018-11-09 19:13:36

Object ID:45
Tracking Start:2018-11-09 19:13:41
2018-11-09 19:13:41[ 454.5   94.5]
Tracking End:2018-11-09 19:13:41

Object ID:43
Tracking Start:2018-11-09 19:13:26
2018-11-09 19:13:26[ 287.  186.]
2018-11-09 19:13:26[ 286.5  180.5]
2018-11-09 19:13:26[ 280.5  182.5]
2018-11-09 19:13:27[ 274.  183.]
2018-11-09 19:13:27[ 275.  184.]
2018-11-09 19:13:27[ 274.5  183.5]
2018-11-09 19:13:27[ 273.5  182.5]
2018-11-09 19:13:27[ 273.5  182.5]
2018-11-09 19:13:28[ 273.5  183.5]
2018-11-09 19:13:28[ 254.  182.]
2018-11-09 19:13:29[ 242.  172.]
2018-11-09 19:13:29[ 251.5  174.5]
2018-11-09 19:13:30[ 243.5  175.5]
2018-11-09 19:13:30[ 243.5  175.5]
2018-11-09 19:13:31[ 248.5  173.5]
2018-11-09 19:13:31[ 247.  176.]
2018-11-09 19:13:31[ 251.5  177.5]
2018-11-09 19:13:33[ 247.  171.]
2018-11-09 19:13:33[ 206.  199.]
2018-11-09 19:13:34[ 259.  205.]
2018-11-09 19:13:34[ 241.5  196.5]
2018-11-09 19:13:34[ 230.  191.]
2018-11-09 19:13:35[ 118.5  174.5]
2018-11-09 19:13:35[ 163.5  176.5]
2018-11-09 19:13:35[ 181.5  176.5]
2018-11-09 19:13:35[ 204.  180.]
2018-11-09 19:13:36[  94.  144.]
2018-11-09 19:13:37[ 145.  146.]
2018-11-09 19:13:37[ 135.5  144.5]
2018-11-09 19:13:37[ 135.5  144.5]
2018-11-09 19:13:37[ 106.  146.]
2018-11-09 19:13:38[  95.  175.]
2018-11-09 19:13:38[  92.  180.]
2018-11-09 19:13:39[  93.  180.]
2018-11-09 19:13:39[  89.5  179.5]
2018-11-09 19:13:39[  89.  180.]
2018-11-09 19:13:40[ 213.  203.]
2018-11-09 19:13:41[ 247.  176.]
2018-11-09 19:13:42[  95.5  173.5]
2018-11-09 19:13:42[  96.  172.]
2018-11-09 19:13:42[  96.5  171.5]
2018-11-09 19:13:42[ 108.  173.]
2018-11-09 19:13:42[ 160.  241.]
2018-11-09 19:13:43[ 192.5  248.5]
2018-11-09 19:13:44[ 247.5  189.5]
2018-11-09 19:13:44[ 237.5  189.5]
2018-11-09 19:13:44[ 236.  191.]
2018-11-09 19:13:45[ 229.5  185.5]
2018-11-09 19:13:45[ 230.  181.]
2018-11-09 19:13:45[ 230.  181.]
2018-11-09 19:13:45[ 226.  179.]
2018-11-09 19:13:46[ 226.  172.]
2018-11-09 19:13:46[ 220.  164.]
2018-11-09 19:13:46[ 220.  164.]
2018-11-09 19:13:46[ 211.  163.]
2018-11-09 19:13:47[ 204.5  157.5]
2018-11-09 19:13:47[ 204.5  157.5]
2018-11-09 19:13:48[ 198.5  162.5]
2018-11-09 19:13:48[ 210.  167.]
2018-11-09 19:13:48[ 210.  167.]
2018-11-09 19:13:48[ 208.5  169.5]
2018-11-09 19:13:48[ 211.5  173.5]
2018-11-09 19:13:49[ 267.  175.]
2018-11-09 19:13:49[ 268.5  174.5]
2018-11-09 19:13:49[ 268.5  174.5]
2018-11-09 19:13:49[ 249.5  175.5]
2018-11-09 19:13:49[ 226.5  169.5]
2018-11-09 19:13:49[ 158.5  153.5]
2018-11-09 19:13:50[ 138.5  141.5]
2018-11-09 19:13:50[ 175.  129.]
2018-11-09 19:13:50[ 246.5  144.5]
Tracking End:2018-11-09 19:13:50

Object ID:46
Tracking Start:2018-11-09 19:13:50
2018-11-09 19:13:50[  97.  147.]
2018-11-09 19:13:51[ 157.5  204.5]
2018-11-09 19:13:51[ 195.5  179.5]
2018-11-09 19:13:51[ 161.5  170.5]
2018-11-09 19:13:51[ 112.  142.]
2018-11-09 19:13:51[ 110.5  139.5]
2018-11-09 19:13:52[  98.  139.]
2018-11-09 19:13:53[ 323.  181.]
2018-11-09 19:13:53[ 308.  180.]
2018-11-09 19:13:53[ 274.  196.]
2018-11-09 19:13:54[ 289.5  211.5]
2018-11-09 19:13:55[ 299.  227.]
2018-11-09 19:13:55[ 308.  227.]
2018-11-09 19:13:55[ 303.  224.]
2018-11-09 19:13:55[ 304.  223.]
2018-11-09 19:13:56[ 308.  227.]
Tracking End:2018-11-09 19:13:56

Object ID:47
Tracking Start:2018-11-09 19:13:55
2018-11-09 19:13:55[ 183.  231.]
2018-11-09 19:13:56[ 195.  235.]
2018-11-09 19:13:57[ 240.5  146.5]
2018-11-09 19:13:58[ 203.  148.]
2018-11-09 19:13:58[ 197.5  153.5]
2018-11-09 19:13:58[ 184.  159.]
2018-11-09 19:13:58[ 177.  157.]
2018-11-09 19:13:59[ 179.  161.]
2018-11-09 19:13:59[ 179.  158.]
2018-11-09 19:13:59[ 177.5  156.5]
2018-11-09 19:14:00[ 176.5  156.5]
2018-11-09 19:14:00[ 175.5  157.5]
2018-11-09 19:14:00[ 174.5  151.5]
2018-11-09 19:14:00[ 168.  152.]
2018-11-09 19:14:00[ 165.  150.]
2018-11-09 19:14:01[ 160.5  145.5]
2018-11-09 19:14:01[ 166.5  147.5]
2018-11-09 19:14:01[ 164.5  145.5]
2018-11-09 19:14:01[ 162.  146.]
2018-11-09 19:14:01[ 163.5  144.5]
2018-11-09 19:14:02[ 158.5  143.5]
2018-11-09 19:14:02[ 167.  149.]
2018-11-09 19:14:02[ 174.  148.]
2018-11-09 19:14:03[ 183.  149.]
2018-11-09 19:14:03[ 180.  148.]
2018-11-09 19:14:03[ 178.  150.]
2018-11-09 19:14:03[ 177.  152.]
2018-11-09 19:14:03[ 179.  152.]
2018-11-09 19:14:03[ 181.5  151.5]
2018-11-09 19:14:03[ 174.5  150.5]
2018-11-09 19:14:03[ 171.  145.]
2018-11-09 19:14:04[ 177.5  143.5]
2018-11-09 19:14:04[ 171.5  146.5]
2018-11-09 19:14:04[ 171.5  147.5]
2018-11-09 19:14:05[ 182.5  148.5]
2018-11-09 19:14:05[ 185.5  145.5]
2018-11-09 19:14:05[ 186.5  143.5]
2018-11-09 19:14:05[ 181.5  141.5]
2018-11-09 19:14:05[ 186.5  145.5]
2018-11-09 19:14:05[ 183.5  145.5]
2018-11-09 19:14:06[ 177.5  150.5]
2018-11-09 19:14:06[ 176.5  150.5]
2018-11-09 19:14:06[ 166.5  146.5]
2018-11-09 19:14:07[ 165.  148.]
2018-11-09 19:14:07[ 166.5  150.5]
2018-11-09 19:14:07[ 179.5  143.5]
2018-11-09 19:14:07[ 174.  141.]
2018-11-09 19:14:07[ 178.5  142.5]
2018-11-09 19:14:08[ 179.  141.]
2018-11-09 19:14:08[ 177.  141.]
2018-11-09 19:14:08[ 172.5  144.5]
2018-11-09 19:14:08[ 169.  146.]
2018-11-09 19:14:08[ 169.5  143.5]
2018-11-09 19:14:09[ 174.5  142.5]
2018-11-09 19:14:09[ 180.5  145.5]
2018-11-09 19:14:09[ 174.5  141.5]
2018-11-09 19:14:10[ 182.5  141.5]
2018-11-09 19:14:10[ 181.5  140.5]
2018-11-09 19:14:10[ 179.5  143.5]
2018-11-09 19:14:10[ 179.5  143.5]
2018-11-09 19:14:10[ 175.  149.]
2018-11-09 19:14:10[ 183.  159.]
2018-11-09 19:14:10[ 178.  159.]
2018-11-09 19:14:11[ 181.  160.]
2018-11-09 19:14:11[ 180.5  162.5]
2018-11-09 19:14:11[ 178.  162.]
2018-11-09 19:14:11[ 181.5  161.5]
2018-11-09 19:14:12[ 178.  160.]
2018-11-09 19:14:12[ 177.5  160.5]
2018-11-09 19:14:12[ 179.5  160.5]
2018-11-09 19:14:13[ 179.5  159.5]
2018-11-09 19:14:13[ 174.5  159.5]
2018-11-09 19:14:13[ 175.5  157.5]
2018-11-09 19:14:14[ 176.  157.]
2018-11-09 19:14:14[ 174.5  156.5]
2018-11-09 19:14:14[ 179.5  158.5]
2018-11-09 19:14:14[ 174.5  157.5]
2018-11-09 19:14:15[ 175.5  159.5]
2018-11-09 19:14:15[ 173.5  159.5]
2018-11-09 19:14:16[ 180.5  158.5]
2018-11-09 19:14:18[ 183.  160.]
2018-11-09 19:14:18[ 170.5  156.5]
2018-11-09 19:14:18[ 172.5  157.5]
2018-11-09 19:14:19[ 180.  151.]
2018-11-09 19:14:19[ 180.  152.]
2018-11-09 19:14:20[ 178.5  152.5]
2018-11-09 19:14:20[ 176.5  154.5]
Tracking End:2018-11-09 19:14:20

Object ID:49
Tracking Start:2018-11-09 19:14:31
2018-11-09 19:14:31[ 502.5  398.5]
Tracking End:2018-11-09 19:14:31

Object ID:48
Tracking Start:2018-11-09 19:14:30
2018-11-09 19:14:30[ 422.5  217.5]
2018-11-09 19:14:31[ 459.  237.]
2018-11-09 19:14:32[ 453.  230.]
2018-11-09 19:14:33[ 449.  218.]
2018-11-09 19:14:34[ 473.  228.]
2018-11-09 19:14:35[ 461.5  223.5]
2018-11-09 19:14:36[ 461.5  229.5]
2018-11-09 19:14:37[ 438.5  230.5]
2018-11-09 19:14:38[ 310.  235.]
2018-11-09 19:14:39[ 263.  238.]
2018-11-09 19:14:39[ 255.  235.]
Tracking End:2018-11-09 19:14:39

Object ID:50
Tracking Start:2018-11-09 19:14:38
2018-11-09 19:14:38[ 201.  223.]
2018-11-09 19:14:41[ 213.  198.]
2018-11-09 19:14:42[ 186.5  220.5]
2018-11-09 19:14:43[ 202.  234.]
2018-11-09 19:14:43[ 202.  234.]
2018-11-09 19:14:44[ 196.5  230.5]
Tracking End:2018-11-09 19:14:44

Object ID:51
Tracking Start:2018-11-09 19:14:58
2018-11-09 19:14:58[ 381.5  222.5]
2018-11-09 19:14:59[ 411.  190.]
2018-11-09 19:15:00[ 442.5  192.5]
2018-11-09 19:15:02[ 475.5  197.5]
2018-11-09 19:15:05[ 513.5  200.5]
2018-11-09 19:15:09[ 507.  219.]
2018-11-09 19:15:10[ 498.  223.]
2018-11-09 19:15:10[ 498.  223.]
2018-11-09 19:15:13[ 467.5  231.5]
2018-11-09 19:15:15[ 442.  236.]
2018-11-09 19:15:16[ 452.5  235.5]
2018-11-09 19:15:17[ 449.5  234.5]
2018-11-09 19:15:18[ 452.  234.]
2018-11-09 19:15:18[ 452.  234.]
Tracking End:2018-11-09 19:15:18

Object ID:52
Tracking Start:2018-11-09 19:15:23
2018-11-09 19:15:23[ 414.5  194.5]
Tracking End:2018-11-09 19:15:23

Object ID:53
Tracking Start:2018-11-09 19:15:32
2018-11-09 19:15:32[ 488.5  240.5]
2018-11-09 19:15:33[ 526.5  235.5]
2018-11-09 19:15:34[ 511.5  224.5]
2018-11-09 19:15:36[ 456.5  238.5]
2018-11-09 19:15:38[ 499.5  250.5]
2018-11-09 19:15:42[ 501.  248.]
2018-11-09 19:15:44[ 525.5  267.5]
2018-11-09 19:15:45[ 537.5  294.5]
2018-11-09 19:15:48[ 543.  297.]
2018-11-09 19:15:49[ 546.5  296.5]
2018-11-09 19:15:52[ 419.5  217.5]
2018-11-09 19:15:53[ 460.  257.]
2018-11-09 19:15:54[ 560.  223.]
2018-11-09 19:15:55[ 563.5  264.5]
2018-11-09 19:15:56[ 596.5  280.5]
